time,body1_x,body1_y,body1_z,body2_x,body2_y,body2_z,body3_x,body3_y,body3_z
23068800.00000000,-44329800938.24033356,-120259932792.09342957,179464903801.90582275,-37338945766.54737854,39591991308.57413483,-46568248544.45664978,-32224373295.21237564,-7754458516.48069763,48362864742.55090332
23155200.00000000,-44317297656.44734192,-121592669519.90493774,181663448270.24545288,-37239505541.54985046,40604301833.50653839,-47121781267.46183014,-32388156802.00289917,-7390832313.60158539,46834492997.21643829
23241600.00000000,-44304274218.94875336,-122919655792.80529785,183854906002.19253540,-37139287474.31298828,41607182223.12234497,-47657388697.81055450,-32553238306.73834991,-7023526430.31702423,45295282695.61806488
23328000.00000000,-44290767928.83214569,-124241142262.38011169,186039522129.18066406,-37038320349.51929474,42600423063.40650177,-48175023536.41398621,-32719551721.64865875,-6652080801.02635860,43744941407.23336029
23414400.00000000,-44276812859.97909546,-125557363097.87098694,188217529396.89605713,-36936634123.69801331,43583803699.31110382,-48674630736.62529755,-32887033016.32299042,-6276040601.44009399,42183181339.72929382
23500800.00000000,-44262440186.39064789,-126868537397.86982727,190389148969.24365234,-36834260009.30188751,44557091680.02296448,-49156147458.29995728,-33055619804.30756378,-5894954282.15310478,40609718489.05636597
23587200.00000000,-44247678472.46835327,-128174870454.25959778,192554591170.67608643,-36731230568.44570923,45520042143.74123383,-49619503002.14811707,-33225250959.08604050,-5508371689.48160934,39024271831.47209167
23673600.00000000,-44232553929.51885223,-129476554886.48466492,194714056172.01449585,-36627579817.16923523,46472397137.37937927,-50064618725.13986206,-33395866253.31201553,-5115842250.89469337,37426562553.12542725
23760000.00000000,-44217090642.95542908,-130773771661.71961975,196867734624.48275757,-36523343341.22506714,47413884865.88256836,-50491407937.64434814,-33567406015.81961060,-4716913204.16292667,35816313313.16166687
23846400.00000000,-44201310774.00738525,-132066691014.37922668,199015808246.28729248,-36418558424.54783630,48344218865.04906464,-50899775782.93453979,-33739810801.44488144,-4311127850.66982269,34193247536.64731979
23932800.00000000,-44185234739.19374847,-133355473276.60942078,201158450365.70816040,-36313264191.73828125,49263097090.84627533,-51289619099.67256165,-33913021069.06807709,-3898023814.23683929,32557088733.96447754
24019200.00000000,-44168881370.35217285,-134640269629.86595154,203295826424.32464600,-36207501766.09824371,50170200917.20095825,-51660826268.00923920,-34086976863.54969406,-3477131287.33498669,30907559843.68466187
24105600.00000000,-44152268057.62181854,-135921222786.37872314,205428094443.68286133,-36101314444.98547363,51065194033.09798431,-52013277039.99019623,-34261617497.39281845,-3047971246.71924257,29244382596.30740356
24192000.00000000,-44135410877.44756317,-137198467608.18067932,207555405458.42062378,-35994747894.52565765,51947721228.51834106,-52346842355.06609344,-34436881228.02688599,-2610053620.33763981,27567276896.64554977
24278400.00000000,-44118324707.39207458,-138472131670.41961670,209677903918.59857178,-35887850366.03054810,52817407057.25596619,-52661384141.66542816,-34612704926.57748413,-2162875386.83631802,25875960223.06694031
24364800.00000000,-44101023329.30347443,-139742335774.84503174,211795728063.74203491,-35780672936.83360291,53673854362.94084930,-52956755106.01589203,-34789023733.86303711,-1705918588.09578657,24170147042.27394867
24451200.00000000,-44083519522.18285370,-141009194418.64926147,213909010270.87567139,-35673269778.67790985,54516642652.62149048,-53232798509.70998383,-34965770699.13935089,-1238648233.97221375,22449548238.83440399
24537600.00000000,-44065825145.92197418,-142272816223.22613525,216017877378.63067627,-35565698457.28787994,55345326299.97577667,-53489347937.92176819,-35142876396.79026794,-760510076.74961877,20713870559.29117203
24624000.00000000,-44047951216.93229675,-143533304326.87588501,218122450989.32006836,-35458020267.34044647,56159432557.56661224,-53726227060.71922302,-35320268515.72737885,-270928230.69071811,18962816071.39925385
24710400.00000000,-44029907976.55849457,-144790756745.02041626,220222847750.71035767,-35350300607.74207306,56958459354.46859741,-53943249390.61321259,-35497871415.69955444,230697390.55182308,17196081639.90294266
24796800.00000000,-44011704953.05923462,-146045266701.08941650,222319179619.06668091,-35242609402.93588257,57741872851.97937012,-54140218040.38069153,-35675605644.00501251,744993849.11004221,15413358421.31409073
24883200.00000000,-43993351017.84271240,-147296922930.88378906,224411554104.90979004,-35135021576.93707275,58509104725.89251709,-54316925486.35050201,-35853387405.22034454,1272618204.99125671,13614331381.44080162
24969600.00000000,-43974854436.56207275,-148545809962.91467285,226500074502.79910278,-35027617587.95733643,59259549138.82368469,-54473153343.81369019,-36031127975.48072052,1814260824.09097147,11798678841.01467514
25056000.00000000,-43956222915.60427856,-149792008376.94519043,228584840106.34231567,-34920484032.87282562,59992559360.19612885,-54608672163.10714722,-36208733051.52302551,2370649016.74903917,9966072056.76491737
25142400.00000000,-43937463644.44384003,-151035595042.72396851,230665946409.52856445,-34813714332.46746826,60707443984.52090454,-54723241257.33580780,-36386102023.08882141,2942551058.20303774,8116174847.80734062
25228800.00000000,-43918583334.27875519,-152276643340.69024658,232743485295.38888550,-34707409510.41021729,61403462690.32228851,-54816608575.79821014,-36563127155.31116486,3530780650.36792517,6248643280.40942001
25315200.00000000,-43899588253.31864929,-153515223366.24523926,234817545212.90243530,-34601679081.38351440,62079821472.17988586,-54888510641.16305542,-36739692665.29797363,4136201894.06532145,4363125428.26070881
25401600.00000000,-43880484259.05396271,-154751402119.02133179,236888211342.98901367,-34496642066.77641296,62735667266.53806305,-54938672573.57555389,-36915673674.16976929,4759734852.48323536,2459261230.58661175
25488000.00000000,-43861276827.79859161,-155985243678.43560791,238955565754.35815430,-34392428160.02232361,63370081877.74013519,-54966808231.50244904,-37090935012.17922974,5402361800.69543076,536682477.14437294
25574400.00000000,-43841971081.76691437,-157216809366.68621826,241019687549.92001343,-34289179068.16920853,63982075093.64439392,-54972620507.72128296,-37265329850.06401825,6065134273.04177094,-1404987042.19866538
25660800.00000000,-43822571813.91794586,-158446157900.23574829,243080653004.40490723,-34187050061.83806992,64570576859.50386047,-54955801830.04903412,-37438698124.24412537,6749181040.73182201,-3366131174.35579967
25747200.00000000,-43803083510.77496338,-159673345530.72418213,245138535693.78338623,-34086211772.63667679,65134428353.70885468,-54916034931.03234863,-37610864716.58850098,7455717177.01525593,-5347140762.75096512
25833600.00000000,-43783510373.40722656,-160898426176.16342163,247193406617.03015137,-33986852285.71690750,65672371778.45827484,-54852993970.03069305,-37781637340.87600708,8186054397.70508289,-7348412646.99937630
25920000.00000000,-43763856336.74125671,-162121451543.18435669,249245334310.72830200,-33889179585.97419739,66183038641.13688660,-54766346116.47802734,-37950804077.28469086,8941612902.04741859,-9370348194.25019836
26006400.00000000,-43744125087.35231018,-163342471241.03494263,251294384956.96911621,-33793424430.01453400,66664936256.49776459,-54655753736.75516510,-38118130482.63330078,9723934984.53712845,-11413351220.21387672
26092800.00000000,-43724320079.87178040,-164561532887.96286011,253340622484.96258545,-33699843733.28497696,67116432143.63983154,-54520877372.01469421,-38283356186.84338379,10534700744.32296944,-13477825112.94782829
26179200.00000000,-43704444552.13300323,-165778682210.55804443,255384108666.73785400,-33608724583.77345657,67535735922.68914032,-54361379754.61369324,-38446190864.09368134,11375746287.86883736,-15564168912.12409592
26265600.00000000,-43684501539.16648865,-166993963136.57806396,257424903207.27789307,-33520389021.88912201,67920878230.90070343,-54176931192.34109497,-38606309438.94453430,12249084905.67730331,-17672772014.93674469
26352000.00000000,-43664493886.14524078,-168207417881.73229980,259463063829.40075684,-33435199762.48202515,68269686072.76683807,-53967216760.60295105,-38763346351.37287903,13156931808.96538925,-19804007068.79774475
26438400.00000000,-43644424260.37203979,-169419087030.85848999,261498646353.66784668,-33353567082.05719376,68579753889.07882690,-53731945894.88406372,-38916888657.57091522,14101733141.77959061,-21958220458.78371429
26524800.00000000,-43624295162.39275360,-170629009613.88806152,263531704773.57040405,-33275957155.58340836,68848409470.48448181,-53470865186.00701904,-39066467682.02398682,15086200143.40352440,-24135719587.56330872
26611200.00000000,-43604108936.31319427,-171837223176.96221924,265562291326.21524048,-33202902207.59042740,69072673646.27198792,-53183775473.40261841,-39211548856.09652710,16113349530.69015694,-26336755852.81255341
26697600.00000000,-43583867779.39155579,-173043763849.03152466,267590456558.70175171,-33135012947.78107834,69249212443.67469788,-52870554742.48419952,-39351519272.82751465,17186551405.35674667,-28561501816.21748352
26784000.00000000,-43563573750.97410583,-174248666404.24624634,269616249390.35214233,-33072993900.51492691,69374280134.00312805,-52531188913.78824615,-39485672348.51111603,18309586270.24305344,-30810020476.56383514
26870400.00000000,-43543228780.83872223,-175451964320.42260742,271639717170.92663574,-33017662421.18310165,69443651262.65702820,-52165813441.53578949,-39613188797.97832489,19486713057.76551056,-33082223729.39078903
26956800.00000000,-43522834677.00917816,-176653689833.85375977,273660905734.92263794,-32969972434.57790375,69452539418.04104614,-51774769833.32355499,-39733112888.41307068,20722750415.81266022,-35377815901.59902954
27043200.00000000,-43502393133.10283661,-177853873990.72332764,275679859452.02301025,-32931044247.51668930,69395500177.19775391,-51358682933.22425842,-39844322619.38062286,22023173813.52553177,-37696216518.79869080
27129600.00000000,-43481905735.27653503,-179052546695.37530518,277696621273.72149658,-32902202197.79100037,69266315482.58204651,-50918567334.37928772,-39945492066.93260956,23394231212.79322433,-40036453939.34215546
27216000.00000000,-43461373968.83978271,-180249736755.70065308,279711232776.11370850,-32885022416.55599594,69057856886.41737366,-50455974982.93764496,-40035043614.60437012,24843079869.28324509,-42397017793.17603302
27302400.00000000,-43440799224.61254883,-181445471925.92132568,281723734198.79956055,-32881393593.47047806,68761926119.66076660,-49973201449.50878906,-40111087181.91712189,26377945806.26052094,-44775652749.29074097
27388800.00000000,-43420182805.11759949,-182639778947.09344482,283734164479.79949951,-32893594276.71440506,68369074246.18312073,-49473576229.09152985,-40171342918.16815186,28008304700.91029739,-47169068250.70793915
27475200.00000000,-43399525930.71639252,-183832683585.72335815,285742561286.34716797,-32924390701.53476715,67868407102.23971558,-48961873713.48639679,-40213043367.74900055,29745076483.48360443,-49572527572.86071777
27561600.00000000,-43378829745.82579803,-185024210671.00857544,287748961041.39221191,-32977158870.89592743,67247398366.37123871,-48444896993.41410828,-40232811383.27843475,31600812304.63729858,-51979264047.97805786
27648000.00000000,-43358095325.39262390,-186214384131.40484619,289753398945.65179443,-33056032309.18395233,66491759146.92103577,-47932306138.10895538,-40226512365.42358398,33589824984.48378372,-54379652807.54279327
27734400.00000000,-43337323681.85843658,-187403227031.51458740,291755908995.12194824,-33166069693.70762253,65585466337.60731506,-47437781832.34325409,-40189086624.43410492,35728160693.90725708,-56760047162.77866364
27820800.00000000,-43316515772.92039490,-188590761610.74069214,293756523994.17840576,-33313418495.48878098,64511150280.79232025,-46980618508.26571655,-40114385731.59099579,38033211329.94834137,-59101185485.91264343
27907200.00000000,-43295672510.48269653,-189777009325.80841064,295755275564.89093018,-33505410885.91433334,63251208661.87832642,-46587784195.33446503,-39995076603.60314178,40522600663.93006134,-61376131369.55643463
27993600.00000000,-43274794771.28022003,-190961990900.16433716,297752194154.18218994,-33750450806.02022171,61790249884.25276947,-46296264075.17754364,-39822754422.69972992,43211741015.91154480,-63547930079.00459290
28080000.00000000,-43253883409.68687439,-192145726384.33911133,299747309042.32592773,-34057429247.79685211,60119665768.72450256,-46154934773.26579285,-39588527342.51644897,46109260615.61459351,-65567734269.06008911
28166400.00000000,-43232939273.06678009,-193328235232.20794678,301740648359.38519287,-34434293383.85546875,58244867080.00605011,-46224128703.94449615,-39284447343.07793427,49209768152.20186615,-67375239655.44062805
28252800.00000000,-43211963219.44455719,-194509536397.56918335,303732239120.49560547,-34885518059.73381042,56194103680.39791870,-46569827421.92166901,-38906038720.82181549,52485032717.17123413,-68904491698.57385254
28339200.00000000,-43190956135.96973419,-195689648451.45327759,305722107294.82409668,-35408972470.44487000,54024313595.18540955,-47250013114.76371765,-38455431393.58557129,55878134856.26782990,-70097534180.06027222
28425600.00000000,-43169918954.65673828,-196868589710.91629028,307710277922.01458740,-35993978488.26947021,51816688487.36795807,-48295975448.14068604,-37943302557.07395935,59307901223.54830933,-70923102473.87379456
28512000.00000000,-43148852660.24797058,-198046378356.44656372,309696775277.69750977,-36622721539.09979248,49658948880.54705811,-49699291022.65336609,-37387465800.65240479,62686629475.89947510,-71389644255.04402161
28598400.00000000,-43127758285.89157104,-199223032507.24114990,311681623066.19226074,-37274942539.12068939,47623006440.43679810,-51415015119.05991364,-36808179174.98791504,65942426066.80430603,-71542127947.13221741
28684800.00000000,-43106636896.68391418,-200398570233.72448730,313664844598.82312012,-37932931438.14950562,45751992209.55938721,-53378797436.16921234,-36223151665.16675568,69032178024.16505432,-71444927162.65374756
28771200.00000000,-43085489566.34614563,-201573009512.44818115,315646462919.93530273,-38584074826.22594452,44061266741.45963287,-55525302171.62265015,-35644995607.42808533,71940542770.98851013,-71163400748.31248474
28857600.00000000,-43064317354.11309814,-202746368149.66833496,317626500868.37738037,-39220820610.86999512,42547147433.95565796,-57799054478.60581207,-35081262035.01708221,74671220715.71263123,-70753046389.77137756
28944000.00000000,-43043121286.61117554,-203918663701.88815308,319604981087.23205566,-39839419201.93326569,41195986676.64895630,-60157502295.83896637,-34535699511.45573425,77237877025.23916626,-70256438791.39289856
29030400.00000000,-43021902346.05684662,-205089913410.38888550,321581926003.58111572,-40438557869.36360168,39990455635.14945984,-62569810603.99469757,-34009619784.57971954,79657857775.23941040,-69704435399.58624268
29116800.00000000,-43000661463.92578888,-206260134154.94042969,323557357796.41119385,-41018325570.40618896,38913014725.15743256,-65014305650.41109467,-33502932965.66819382,81948719429.78297424,-69118732145.99992371
29203200.00000000,-42979399518.56430817,-207429342425.15283203,325531298363.53460693,-41579542970.37720490,37947503819.81384277,-67475987735.17196655,-33014817511.05865860,84126638605.33898926,-68514350628.36248016
29289600.00000000,-42958117335.34468842,-208597554305.62924194,327503769292.62744141,-42123364897.76063538,37079693617.42167664,-69944557238.96287537,-32544117766.89484406,86205860688.20756531,-67901612053.66440582
29376000.00000000,-42936815688.33152008,-209764785471.04370117,329474791838.08038330,-42651057721.58683777,36297332485.20021820,-72412976554.97489929,-32089566590.08181381,88198652985.84349060,-67287575283.10531616
29462400.00000000,-42915495302.77044678,-210931051188.00421143,331444386903.68908691,-43163881049.83586121,35589979701.59541321,-74876462489.10574341,-31649903647.39386368,90115471486.40881348,-66677044414.58319092
29548800.00000000,-42894156857.96594238,-212096366321.38580322,333412575030.53027344,-43663029090.05448914,34948769232.50233459,-77331791775.42150879,-31223934051.97974014,91965197088.88348389,-66073263255.10863495
29635200.00000000,-42872800990.28564453,-213260745343.50390625,335379376389.17864990,-44149605142.79666138,34366169664.30743408,-79776824592.27850342,-30810553866.91786957,93755375679.19650269,-65478391796.90000916
29721600.00000000,-42851428296.13774109,-214424202345.00830078,337344810775.44335938,-44624613969.91707611,33835766762.25912857,-82210177057.24685669,-30408757733.94536209,95492435582.74920654,-64893833718.19639587
29808000.00000000,-42830039334.83567047,-215586751046.73822021,339308897608.90533447,-45088963426.11606598,33352076669.68428802,-84630994951.72819519,-30017637239.04844666,97181874377.05395508,-64320462657.17705536
29894400.00000000,-42808634631.30551147,-216748404812.02868652,341271655933.65618896,-45543470562.51603699,32910389647.69160843,-87038796317.69136047,-29636374806.17863083,98828415164.33709717,-63758779615.96475983
29980800.00000000,-42787214678.61641693,-217909176659.12829590,343233104420.75286865,-45988869579.33499908,32506641102.98643112,-89433361151.47509766,-29264235742.04875565,100436135556.14189148,-63209023269.27770233
30067200.00000000,-42765779940.32908630,-219069079273.50460815,345193261371.99786377,-46425820226.50366974,32137305782.36256409,-91814653534.63169861,-28900559833.16741562,102008573491.14208984,-62671247837.36609650
30153600.00000000,-42744330852.66571045,-220228125019.89236450,347152144724.73498535,-46854915935.23214722,31799311124.70840454,-94182766286.65446472,-28544753212.10231400,103548813895.18399048,-62145378438.08047485
30240000.00000000,-42722867826.50961304,-221386325953.99340820,349109772057.41424561,-47276691343.26675415,31489966240.42856979,-96537881387.32290649,-28196280830.22380447,105059559713.56486511,-61631250670.09126282
30326400.00000000,-42701391249.24498749,-222543693833.77420044,351066160595.72991943,-47691629084.13957977,31206903555.39144135,-98880241533.05511475,-27854659666.61560440,106543190278.38276672,-61128639062.67469788
30412800.00000000,-42679901486.44824982,-223700240130.33123779,353021327219.17736816,-48100165821.06980133,30948030694.46670914,-101210129617.26425171,-27519452692.48211288,108001809435.86453247,-60637277601.91298676
30499200.00000000,-42658398883.44256592,-224855976038.31222534,354975288467.90484619,-48502697561.89546967,30711490646.49944305,-103527853892.39335632,-27190263554.66212845,109437285391.81277466,-60156874575.51133728
30585600.00000000,-42636883766.72676086,-226010912485.89181519,356928060549.76251221,-48899584316.71731567,30495628640.11727905,-105833737233.73796082,-26866731916.55608368,110851283845.77452087,-59687123316.02439117
30672000.00000000,-42615356445.28932190,-227165060144.30868530,358879659347.47088623,-49291154168.61508179,30298964473.98156738,-108128109382.62968445,-26548529386.09575653,112245295670.32711792,-59227709964.84106445
30758400.00000000,-42593817211.81732178,-228318429436.97552490,360830100425.84667969,-49677706827.69248199,30120169296.56402588,-110411301365.24407959,-26235355960.49036026,113620660140.41151428,-58778319060.60247040
30844800.00000000,-42572266343.80948639,-229471030548.17657471,362779399039.03692627,-50059516734.25096893,29958046030.43722916,-112683641507.22291565,-25926936921.93971252,114978584517.73936462,-58338637531.81388092
30931200.00000000,-42550704104.60170746,-230622873431.36932373,364727570137.72241211,-50436835770.55859375,29811512794.52629089,-114945452622.95094299,-25623020124.83986282,116320160636.84306335,-57908357514.77133942
31017600.00000000,-42529130744.31271362,-231773967817.10794067,366674628376.25988770,-50809895633.81729126,29679588803.32168961,-117197050071.62644958,-25323373621.87016296,117646379013.78627014,-57487178304.63329315
31104000.00000000,-42507546500.71675110,-232924323220.60604858,368620588119.73852539,-51178909916.24575806,29561382321.65190887,-119438740453.78706360,-25027783583.03766251,118958140898.95414734,-57074807665.95134735
31190400.00000000,-42485951600.04969788,-234073948948.95690918,370565463450.93231201,-51544075932.02569580,29456080332.80408859,-121670820781.03002930,-24736052467.92478180,120256268616.15281677,-56670962669.90216827
31276800.00000000,-42464346257.75421906,-235222854108.02813721,372509268177.13330078,-51905576325.34262085,29362939640.93119431,-123893577994.76458740,-24447997416.90333557,121541514467.09692383,-56275370182.36859131
31363200.00000000,-42442730679.16924286,-236371047609.04794312,374452015836.85528564,-52263580488.91435242,29281279179.21792603,-126107288741.47099304,-24163448831.91657639,122814568429.82998657,-55887767095.38418579
31449600.00000000,-42421105060.16838074,-237518538174.89901733,376393719706.39959717,-52618245818.20900726,29210473335.86711502,-128312219335.29936218,-23882249121.62278366,124076064839.03186035,-55507900371.10015106
31536000.00000000,-42399469587.75159454,-238665334346.13552856,378334392806.27703857,-52969718822.95169067,29149946142.69905090,-130508625856.17839050,-23604251589.29688644,125326588203.43643188,-55135526950.09854126
31622400.00000000,-42377824440.59399414,-239811444486.73797607,380274047907.48205566,-53318136114.43803406,29099166197.65578461,-132696754344.53480530,-23329319444.96814346,126566678289.08213806,-54770413562.94711304
31708800.00000000,-42356169789.55523682,-240956876789.61968994,382212697537.61706543,-53663625284.54517365,29057642214.04486465,-134876841063.41050720,-23057324925.89976120,127796834575.57476807,-54412336474.20640564
31795200.00000000,-42334505798.15276337,-242101639281.89837646,384150353986.86541748,-54006305690.09364319,29024919106.94028091,-137049112806.04795837,-22788148511.75376892,129017520174.95805359,-54061081180.81730652
31881600.00000000,-42312832623.00172424,-243245739829.94491577,386087029313.81298828,-54346289154.31002808,29000574541.56826782,-139213787232.51031494,-22521678222.68842697,130229165288.37660217,-53716442081.30249786
31968000.00000000,-42291150414.22428131,-244389186144.22116089,388022735351.11883545,-54683680595.51981354,28984215880.36131668,-141371073223.06088257,-22257808990.25608444,131432170263.85980225,-53378222128.05779266
32054400.00000000,-42269459315.83070374,-245531985783.91799927,389957483711.03680420,-55018578591.81984711,28975477475.15619278,-143521171239.18038940,-21996442092.34963608,132626908308.76177979,-53046232471.85625458
32140800.00000000,-42247759466.07436371,-246674146161.40371704,391891285790.78912354,-55351075889.30307770,28974018259.13043213,-145664273685.49578857,-21737484644.62274551,133813727902.27326965,-52720292105.29318237
32227200.00000000,-42226050997.78276825,-247815674546.49273682,393824152777.79492188,-55681259860.40337372,28979519599.82811356,-147800565267.71600342,-21480849141.81404495,134992954946.66459656,-52400227510.07874298
32313600.00000000,-42204334038.66635132,-248956578070.54364014,395756095654.75573730,-56009212918.06877136,28991683380.26818466,-149930223343.05554199,-21226453043.26506042,136164894690.27543640,-52085872311.70001984
32400000.00000000,-42182608711.60676575,-250096863730.39550781,397687125204.60131836,-56335012890.73529816,29010230279.85771561,-152053418260.67965698,-20974218397.65812302,137329833450.53776550,-51777066943.92150879
32486400.00000000,-42160875134.92615509,-251236538392.15023804,399617252015.29821777,-56658733362.44127655,29034898230.80938721,-154170313690.50393677,-20724071502.63275909,138488040161.34082031,-51473658324.79412842
32572800.00000000,-42139133422.63887024,-252375608794.80889893,401546486484.52465820,-56980443981.87852478,29065441029.11804581,-156281066939.28616333,-20475942595.48279190,139639767765.69082642,-51175499545.23834991
32659200.00000000,-42117383684.68690491,-253514081553.76910400,403474838824.21496582,-57300210743.70820618,29101627081.99134064,-158385829253.40325928,-20229765571.60507965,140785254471.77770996,-50882449570.81153870
32745600.00000000,-42095626027.16016388,-254651963164.19018555,405402319064.97644043,-57618096245.06451416,29143238276.04115295,-160484746108.04748535,-19985477727.77551651,141924724888.14898682,-50594372956.92877197
32832000.00000000,-42073860552.50276184,-255789260004.23278809,407328937060.38262939,-57934159919.81927490,29190068952.59625626,-162577957482.82919312,-19743019527.67815781,143058391051.63647461,-50311139577.55325317
32918400.00000000,-42052087359.70630646,-256925978338.17846680,409254702491.14593506,-58248458252.87680817,29241924978.25091553,-164665598123.95870972,-19502334387.41708374,144186453359.92749023,-50032624367.18704224
33004800.00000000,-42030306544.49102020,-258062124319.43545532,411179624869.17285156,-58561044976.50469208,29298622900.26672363,-166747797793.31341553,-19263368479.00448608,145309101419.16867065,-49758707075.85926056
33091200.00000000,-42008518199.47568512,-259197703993.43557739,413103713541.50543213,-58871971250.47621155,29359989177.73551559,-168824681504.79010010,-19026070550.04830170,146426514815.70001221,-49489272036.71518707
33177600.00000000,-41986722414.33708191,-260332723300.42749023,415026977694.15222168,-59181285827.59998322,29425859480.52258682,-170896369748.40588379,-18790391758.06314087,147538863819.90487671,-49224207945.74617004
33264000.00000000,-41964919275.95965576,-261467188078.17114258,416949426355.81140137,-59489035206.03696442,29496078048.96916962,-172962978702.65106201,-18556285518.00358200,148646310029.20193481,-48963407653.16018677
33350400.00000000,-41943108868.57617950,-262601104064.53759766,418871068401.49029541,-59795263769.65164185,29570497108.16355133,-175024620435.61993408,-18323707361.77238464,149749006956.37399292,-48706767965.87020874
33436800.00000000,-41921291273.89985657,-263734476900.01892090,420791912556.02319336,-60100013917.50948334,29648976331.31106949,-177081403095.45501709,-18092614808.59086227,150847100568.70779419,-48454189460.56802368
33523200.00000000,-41899466571.24861908,-264867312130.15179443,422711967397.49151611,-60403326183.51440430,29731382347.35989761,-179133431090.63967896,-17862967245.23718262,151940729782.79183960,-48205576306.85167694
33609600.00000000,-41877634837.66199493,-265999615207.85879517,424631241360.54870605,-60705239347.07559967,29817588288.58592224,-181180805260.66616821,-17634725815.26260757,153030026919.27279663,-47960836099.88234711
33696000.00000000,-41855796148.01113129,-267131391495.71096802,426549742739.65289307,-61005790535.60120392,29907473374.31738281,-183223623037.59344482,-17407853316.38787079,154115118121.39349365,-47719879702.05921936
33782400.00000000,-41833950575.10236359,-268262646268.11499023,428467479692.21032715,-61305015319.53469086,30000922527.39775467,-185261978598.99249268,-17182314105.36315155,155196123740.71713257,-47482621093.21759796
33868800.00000000,-41812098189.77481842,-269393384713.42828369,430384460241.63214111,-61602947800.57806396,30097826020.35201645,-187295963012.75744629,-16958074009.64732933,156273158693.07617188,-47248977228.87445831
33955200.00000000,-41790239060.99234772,-270523611936.00506592,432300692280.30725098,-61899620693.68182373,30198079148.54377365,-189325664374.24084473,-16735100245.32603836,157346332787.46121216,-47018867906.06616211
34041600.00000000,-41768373255.93025970,-271653332958.17611694,434216183572.49359131,-62195065403.32504272,30301581927.89453506,-191351167936.14886475,-16513361340.74490738,158415751030.28152466,-46792215636.34449768
34128000.00000000,-41746500840.05708313,-272782552722.16531372,436130941757.13104248,-62489312094.55818939,30408238814.98706436,-193372556231.61178589,-16292827065.38493729,159481513907.17819214,-46568945525.51903534
34214400.00000000,-41724621877.21176147,-273911276091.94519043,438044974350.57751465,-62782389759.23642731,30517958447.59616852,-195389909190.82192993,-16073468363.55202675,160543717644.34896851,-46348985159.75534058
34300800.00000000,-41702736429.67649841,-275039507855.03424072,439958288749.27117920,-63074326277.83080292,30630653403.88653183,-197403304251.61090088,-15855257292.49291611,161602454451.14767456,-46132264497.66002655
34387200.00000000,-41680844558.24557495,-276167252724.23834229,441870892232.32110596,-63365148477.16884613,30746239978.69136047,-199412816464.31652832,-15638166964.58579445,162657812745.54696655,-45918715768.00434875
34473600.00000000,-41658946322.29036713,-277294515339.33825684,443782791964.02825928,-63654882184.42379761,30864637975.44020844,-201418518591.26986694,-15422171493.28604698,163709877363.89804077,-45708273372.75816345
34560000.00000000,-41637041779.82080841,-278421300268.72570801,445693994996.33905029,-63943552277.64289093,30985770512.44231415,-203420481201.21353149,-15207245942.53651237,164758729756.28341675,-45500873795.12525940
34646400.00000000,-41615130987.54348755,-279547612010.98980713,447604508271.23376465,-64231182733.07915497,31109563842.35446167,-205418772758.94396973,-14993366279.37756920,165804448168.63534546,-45296455512.28956604
34732800.00000000,-41593214000.91662598,-280673454996.45568848,449514338623.05187988,-64517796669.56785583,31235947183.77226257,-207413459710.45248413,-14780509329.51573181,166847107812.68341064,-45094958912.59914398
34819200.00000000,-41571290874.20211029,-281798833588.67761230,451423492780.75561523,-64803416390.16768646,31364852563.98178101,-209404606563.82382202,-14568652735.63041496,167886781024.69580078,-44896326216.93152618
34905600.00000000,-41549361660.51473999,-282923752085.88775635,453331977370.13452148,-65088063421.26795959,31496214671.99650955,-211392275966.13464355,-14357774918.21751213,168923537413.89123535,-44700501403.99960327
34992000.00000000,-41527426411.86887360,-284048214722.40289307,455239798915.95220947,-65371758549.34580231,31629970721.08344269,-213376528776.57983398,-14147855038.78553772,169957444001.31939697,-44507430139.37209320
35078400.00000000,-41505485179.22262573,-285172225669.98980713,457146963844.03735352,-65654521855.54205322,31766060320.05304337,-215357424136.04055786,-13938872965.23553848,170988565349.93670654,-44317059707.99650574
35164800.00000000,-41483538012.51975250,-286295789039.19189453,459053478483.32049561,-65936372748.21047974,31904425352.65152740,-217335019533.29455566,-13730809239.26999092,172016963686.54028320,-44129338950.02565002
35251200.00000000,-41461584960.72937775,-287418908880.61761475,460959349067.81829834,-66217329993.58224487,32045009864.45145416,-219309370868.05703735,-13523645045.68859863,173042699016.16607666,-43944218199.76097107
35337600.00000000,-41439626071.88367462,-288541589186.19268799,462864581738.56713867,-66497411744.67613220,32187759956.68840790,-221280532511.02917480,-13317362183.44041443,174065829229.50421143,-43761649227.53765106
35424000.00000000,-41417661393.11360168,-289663833890.37695312,464769182545.50695801,-66776635568.57447815,32332623686.53833771,-223248557361.11956787,-13111943038.31214142,175086410203.83856201,-43581585184.38703918
35510400.00000000,-41395690970.68286133,-290785646871.34753418,466673157449.31756592,-67055018472.17532349,32479550973.37253952,-225213496899.99496460,-12907370557.14204025,176104495897.97494507,-43403980549.32224274
35596800.00000000,-41373714850.02010345,-291907031952.14910889,468576512323.20843506,-67332576926.52265930,32628493510.56555176,-227175401244.10592651,-12703628223.45746040,177120138441.58352661,-43228791079.10217285
35683200.00000000,-41351733075.74956512,-293027992901.81298828,470479252954.66339111,-67609326889.80870056,32779404682.46599579,-229134319194.32498169,-12500700034.44196129,178133388219.34695435,-43055973760.33808136
